year,crop_code,crop_name,county_code,county_name,harvested_acres,production,price_per_unit,production_unit,total_value
2014,206999,TANGELOS,65,Riverside,482,3280,869.82,Tons,2853000
2014,206999,TANGELOS,991,Sum of Others,639,6050,860.66,Tons,5207000
2014,206999,TANGELOS,999,State Total,1880,12430,1042.48,,12958000
2014,203999,TANGERINES & MANDARINS,19,Fresno,14500,121000,602,Tons,72842000
2014,203999,TANGERINES & MANDARINS,25,Imperial,816,2660,1006.39,Tons,2677000
2014,203999,TANGERINES & MANDARINS,29,Kern,23000,241000,1833.28,Tons,441821000
2014,203999,TANGERINES & MANDARINS,61,Placer,202,867,2132.64,Tons,1849000
2014,203999,TANGERINES & MANDARINS,65,Riverside,1640,14200,1053.8,Tons,14964000
2014,203999,TANGERINES & MANDARINS,73,San Diego,964,13700,919.93,Tons,12603000
2014,203999,TANGERINES & MANDARINS,107,Tulare,21700,154000,1900,Tons,292600000
2014,203999,TANGERINES & MANDARINS,111,Ventura,1980,8420,1369.6,Tons,11532000
2014,203999,TANGERINES & MANDARINS,991,Sum of Others,2701,35996,1373.52,Tons,49441400
2014,203999,TANGERINES & MANDARINS,999,State Total,67503,591843,1521.23,,900329400
2014,378199,TOMATOES FRESH MARKET,19,Fresno,8740,241000,499,Tons,120259000
2014,378199,TOMATOES FRESH MARKET,29,Kern,840,16100,964.84,Tons,15534000
2014,378199,TOMATOES FRESH MARKET,39,Madera,600,9750,525.03,Tons,5119000
2014,378199,TOMATOES FRESH MARKET,47,Merced,8580,151000,530.03,Tons,80035000
2014,378199,TOMATOES FRESH MARKET,65,Riverside,262,4980,801.81,Tons,3993000
2014,378199,TOMATOES FRESH MARKET,69,San Benito,578,8420,1019.48,Tons,8584000
2014,378199,TOMATOES FRESH MARKET,73,San Diego,1720,25800,3173.57,Tons,81878000
2014,378199,TOMATOES FRESH MARKET,77,San Joaquin,2110,34000,563,Tons,19142000
2014,378199,TOMATOES FRESH MARKET,85,Santa Clara,904,18500,701.19,Tons,12972000
2014,378199,TOMATOES FRESH MARKET,99,Stanislaus,762,11800,550,Tons,6490000
2014,378199,TOMATOES FRESH MARKET,991,Sum of Others,41,,,Tons,701000
2014,378199,TOMATOES FRESH MARKET,999,State Total,25137,521350,679.02,,354707000
2014,378299,TOMATOES PROCESSING,11,Colusa,15700,896000,83.01,Tons,74376000
2014,378299,TOMATOES PROCESSING,19,Fresno,89600,4754000,85,Tons,404090000
2014,378299,TOMATOES PROCESSING,29,Kern,14000,740000,89.51,Tons,66234000
2014,378299,TOMATOES PROCESSING,31,Kings,34000,1800000,81.12,Tons,146017000
2014,378299,TOMATOES PROCESSING,39,Madera,5600,328000,79.11,Tons,25947000
2014,378299,TOMATOES PROCESSING,47,Merced,23000,1242000,83.67,Tons,103915000
2014,378299,TOMATOES PROCESSING,67,Sacramento,3800,162000,82.86,Tons,13424000
2014,378299,TOMATOES PROCESSING,69,San Benito,1140,59200,83.46,Tons,4941000
2014,378299,TOMATOES PROCESSING,77,San Joaquin,35700,1599000,83,Tons,132717000
2014,378299,TOMATOES PROCESSING,85,Santa Clara,844,52100,82.96,Tons,4322000
2014,378299,TOMATOES PROCESSING,95,Solano,11900,552000,83.56,Tons,46124000
2014,378299,TOMATOES PROCESSING,99,Stanislaus,13100,610000,86,Tons,52460000
2014,378299,TOMATOES PROCESSING,101,Sutter,10000,451000,85.06,Tons,38361000
2014,378299,TOMATOES PROCESSING,113,Yolo,39800,1815000,83.59,Tons,151714000
2014,378299,TOMATOES PROCESSING,991,Sum of Others,371,18600,127.2,Tons,2366000
2014,378299,TOMATOES PROCESSING,999,State Total,298555,15078900,84.03,,1267008000
2014,378999,TOMATOES UNSPECIFIED,13,Contra Costa,3110,150000,105.86,Tons,15879000
2014,378999,TOMATOES UNSPECIFIED,37,Los Angeles,42,333,1297.3,Tons,432000
2014,378999,TOMATOES UNSPECIFIED,53,Monterey,574,10300,526.99,Tons,5428000
2014,378999,TOMATOES UNSPECIFIED,71,San Bernardino,3,33,845.45,Tons,27900
2014,378999,TOMATOES UNSPECIFIED,111,Ventura,466,41700,1731.58,Tons,72207000
2014,378999,TOMATOES UNSPECIFIED,991,Sum of Others,24,,,Tons,428000
2014,378999,TOMATOES UNSPECIFIED,999,State Total,4219,202366,464.38,,94401900
2014,115991,TRITICALE,95,Solano,10600,28800,186.88,Tons,5382000
2014,115991,TRITICALE,991,Sum of Others,2070,6660,249.55,Tons,1662000
2014,115991,TRITICALE,999,State Total,12670,35460,198.65,,7044000
2014,612999,TURKEYS POULTS,99,Stanislaus,,,,,12440000
2014,612999,TURKEYS POULTS,999,State Total,,,,,12440000
2014,619999,TURKEYS UNSPECIFIED,31,Kings,,,,,30458000
2014,619999,TURKEYS UNSPECIFIED,47,Merced,,,,,54528000
2014,619999,TURKEYS UNSPECIFIED,77,San Joaquin,,,,,10393000
2014,619999,TURKEYS UNSPECIFIED,99,Stanislaus,,,,,87424000
2014,619999,TURKEYS UNSPECIFIED,991,Sum of Others,,,,,78134360
2014,619999,TURKEYS UNSPECIFIED,999,State Total,,,,,260937360
2014,380999,TURNIPS ALL,991,Sum of Others,272,5027,338.51,Tons,1701666
2014,380999,TURNIPS ALL,999,State Total,272,5027,338.51,,1701666
2014,395999,VEGETABLES ORIENTAL ALL,65,Riverside,3010,33200,824.82,Tons,27384000
2014,395999,VEGETABLES ORIENTAL ALL,71,San Bernardino,457,16100,384.16,Tons,6185000
2014,395999,VEGETABLES ORIENTAL ALL,85,Santa Clara,529,9150,681.09,Tons,6232000
2014,395999,VEGETABLES ORIENTAL ALL,111,Ventura,810,10700,1377.01,Tons,14734000
2014,395999,VEGETABLES ORIENTAL ALL,991,Sum of Others,747,7812,735.54,Tons,5746050
2014,395999,VEGETABLES ORIENTAL ALL,999,State Total,5553,76962,783.26,,60281050
2014,398999,VEGETABLES UNSPECIFIED,1,Alameda,112,,,,1215000
2014,398999,VEGETABLES UNSPECIFIED,5,Amador,,,,,38300
2014,398999,VEGETABLES UNSPECIFIED,7,Butte,7,,,,1535000
2014,398999,VEGETABLES UNSPECIFIED,9,Calaveras,,,,,210000
2014,398999,VEGETABLES UNSPECIFIED,11,Colusa,201,,,,27740000
2014,398999,VEGETABLES UNSPECIFIED,13,Contra Costa,661,,,,2781000
2014,398999,VEGETABLES UNSPECIFIED,15,Del Norte,,,,,143000
2014,398999,VEGETABLES UNSPECIFIED,21,Glenn,838,,,,3099000
2014,398999,VEGETABLES UNSPECIFIED,23,Humboldt,,,,,1427000
2014,398999,VEGETABLES UNSPECIFIED,27,Inyo,10,,,,43600
2014,398999,VEGETABLES UNSPECIFIED,31,Kings,13200,,,,73276000
2014,398999,VEGETABLES UNSPECIFIED,33,Lake,24,,,,286000
2014,398999,VEGETABLES UNSPECIFIED,35,Lassen,,,,,9700000
2014,398999,VEGETABLES UNSPECIFIED,41,Marin,424,,,,4990000
2014,398999,VEGETABLES UNSPECIFIED,45,Mendocino,340,,,,1452000
2014,398999,VEGETABLES UNSPECIFIED,47,Merced,5450,,,,32166000
2014,398999,VEGETABLES UNSPECIFIED,53,Monterey,29800,,,,159702000
2014,398999,VEGETABLES UNSPECIFIED,55,Napa,36,,,,505000
2014,398999,VEGETABLES UNSPECIFIED,57,Nevada,88,,,,843000
2014,398999,VEGETABLES UNSPECIFIED,61,Placer,,,,,1750000
2014,398999,VEGETABLES UNSPECIFIED,63,Plumas,,,,,93000
2014,398999,VEGETABLES UNSPECIFIED,65,Riverside,1430,,,,10377000
2014,398999,VEGETABLES UNSPECIFIED,67,Sacramento,1860,,,,8771000
2014,398999,VEGETABLES UNSPECIFIED,69,San Benito,6510,,,,59842000
2014,398999,VEGETABLES UNSPECIFIED,71,San Bernardino,71,,,,11926000
2014,398999,VEGETABLES UNSPECIFIED,73,San Diego,1370,,,,33152000
2014,398999,VEGETABLES UNSPECIFIED,77,San Joaquin,2440,,,,12969000
2014,398999,VEGETABLES UNSPECIFIED,79,San Luis Obispo,9270,,,,68768000
2014,398999,VEGETABLES UNSPECIFIED,81,San Mateo,365,,,,4730000
2014,398999,VEGETABLES UNSPECIFIED,83,Santa Barbara,11900,,,,120415000
2014,398999,VEGETABLES UNSPECIFIED,85,Santa Clara,439,,,,5149000
2014,398999,VEGETABLES UNSPECIFIED,87,Santa Cruz,3010,,,,41443000
2014,398999,VEGETABLES UNSPECIFIED,93,Siskiyou,,,,,657000
2014,398999,VEGETABLES UNSPECIFIED,95,Solano,3080,,,,32343000
2014,398999,VEGETABLES UNSPECIFIED,97,Sonoma,535,,,,12613000
2014,398999,VEGETABLES UNSPECIFIED,99,Stanislaus,3420,,,,21465000
2014,398999,VEGETABLES UNSPECIFIED,103,Tehama,150,,,,350000
2014,398999,VEGETABLES UNSPECIFIED,107,Tulare,2390,,,,18375000
2014,398999,VEGETABLES UNSPECIFIED,109,Tuolumne,15,,,,271000
2014,398999,VEGETABLES UNSPECIFIED,111,Ventura,1530,,,,48657000
2014,398999,VEGETABLES UNSPECIFIED,113,Yolo,7130,,,,39718000
2014,398999,VEGETABLES UNSPECIFIED,991,Sum of Others,579,,,,14409970
2014,398999,VEGETABLES UNSPECIFIED,999,State Total,108685,,,,889395870
2014,265999,WALNUTS BLACK,991,Sum of Others,,,,Tons,8500
2014,265999,WALNUTS BLACK,999,State Total,,,,,8500
2014,263999,WALNUTS ENGLISH,5,Amador,239,86,4093.02,Tons,352000
2014,263999,WALNUTS ENGLISH,7,Butte,44200,70300,3300.37,Tons,232016000
2014,263999,WALNUTS ENGLISH,9,Calaveras,788,679,3400.59,Tons,2309000
2014,263999,WALNUTS ENGLISH,11,Colusa,16000,28200,3465.39,Tons,97724000
2014,263999,WALNUTS ENGLISH,13,Contra Costa,458,957,3522.47,Tons,3371000
2014,263999,WALNUTS ENGLISH,17,El Dorado,111,49,3510.2,Tons,172000
2014,263999,WALNUTS ENGLISH,19,Fresno,8570,13300,3016.02,Tons,40113000
2014,263999,WALNUTS ENGLISH,21,Glenn,26200,51300,3477.29,Tons,178385000
2014,263999,WALNUTS ENGLISH,29,Kern,794,1170,3388.03,Tons,3964000
2014,263999,WALNUTS ENGLISH,31,Kings,14400,27100,3471.29,Tons,94072000
2014,263999,WALNUTS ENGLISH,33,Lake,3700,1500,4488,Tons,6732000
2014,263999,WALNUTS ENGLISH,39,Madera,1900,2780,3957.19,Tons,11001000
2014,263999,WALNUTS ENGLISH,47,Merced,5910,9200,3288.37,Tons,30253000
2014,263999,WALNUTS ENGLISH,61,Placer,919,1740,3309.2,Tons,5758000
2014,263999,WALNUTS ENGLISH,67,Sacramento,746,1790,3878.21,Tons,6942000
2014,263999,WALNUTS ENGLISH,69,San Benito,1560,1620,3447.53,Tons,5585000
2014,263999,WALNUTS ENGLISH,77,San Joaquin,62500,131000,3817,Tons,500027000
2014,263999,WALNUTS ENGLISH,79,San Luis Obispo,2060,392,3000,Tons,1176000
2014,263999,WALNUTS ENGLISH,85,Santa Clara,208,187,4069.52,Tons,761000
2014,263999,WALNUTS ENGLISH,89,Shasta,1130,2150,2995.81,Tons,6441000
2014,263999,WALNUTS ENGLISH,95,Solano,9400,13000,3494,Tons,45422000
2014,263999,WALNUTS ENGLISH,99,Stanislaus,35600,74400,4020,Tons,299088000
2014,263999,WALNUTS ENGLISH,101,Sutter,29900,54000,3547.96,Tons,191590000
2014,263999,WALNUTS ENGLISH,103,Tehama,24600,51600,3282.48,Tons,169376000
2014,263999,WALNUTS ENGLISH,107,Tulare,40300,91500,2890,Tons,264435000
2014,263999,WALNUTS ENGLISH,113,Yolo,15300,22000,3472.68,Tons,76399000
2014,263999,WALNUTS ENGLISH,115,Yuba,12300,22200,3744.14,Tons,83120000
2014,263999,WALNUTS ENGLISH,999,State Total,359793,674200,3495.38,,2356584000
2014,101999,WHEAT ALL,7,Butte,600,1740,259.77,Tons,452000
2014,101999,WHEAT ALL,11,Colusa,16300,40000,258.25,Tons,10330000
2014,101999,WHEAT ALL,13,Contra Costa,807,1940,232.47,Tons,451000
2014,101999,WHEAT ALL,19,Fresno,9950,34700,268.01,Tons,9300000
2014,101999,WHEAT ALL,21,Glenn,17200,47200,192.92,Tons,9106000
2014,101999,WHEAT ALL,25,Imperial,37800,132000,361.74,Tons,47750000
2014,101999,WHEAT ALL,29,Kern,27600,93000,281.11,Tons,26143000
2014,101999,WHEAT ALL,31,Kings,15400,49900,268.04,Tons,13375000
2014,101999,WHEAT ALL,35,Lassen,2780,3060,227.12,Tons,695000
2014,101999,WHEAT ALL,39,Madera,2600,7830,284.8,Tons,2230000
2014,101999,WHEAT ALL,47,Merced,21600,62300,325.06,Tons,20251000
2014,101999,WHEAT ALL,53,Monterey,800,864,96.64,Tons,83500
2014,101999,WHEAT ALL,61,Placer,450,1040,228.85,Tons,238000
2014,101999,WHEAT ALL,65,Riverside,10600,25200,272.66,Tons,6871000
2014,101999,WHEAT ALL,67,Sacramento,9230,25800,227.87,Tons,5879000
2014,101999,WHEAT ALL,77,San Joaquin,23000,75400,235,Tons,17719000
2014,101999,WHEAT ALL,93,Siskiyou,16800,69200,219.7,Tons,15203000
2014,101999,WHEAT ALL,95,Solano,21700,59600,231.36,Tons,13789000
2014,101999,WHEAT ALL,99,Stanislaus,2900,9500,273.05,Tons,2594000
2014,101999,WHEAT ALL,101,Sutter,7130,18000,226.72,Tons,4081000
2014,101999,WHEAT ALL,103,Tehama,2610,5980,231.94,Tons,1387000
2014,101999,WHEAT ALL,107,Tulare,5810,19000,231,Tons,4389000
2014,101999,WHEAT ALL,113,Yolo,29200,68300,216.27,Tons,14771000
2014,101999,WHEAT ALL,991,Sum of Others,353,379,370.71,Tons,140500
2014,101999,WHEAT ALL,999,State Total,283220,851933,266.72,,227228000
2014,171019,WHEAT SEED,11,Colusa,225,551,259.53,Tons,143000
2014,171019,WHEAT SEED,93,Siskiyou,414,1590,286.16,Tons,455000
2014,171019,WHEAT SEED,95,Solano,575,1730,239.31,Tons,414000
2014,171019,WHEAT SEED,101,Sutter,732,2200,239.55,Tons,527000
2014,171019,WHEAT SEED,991,Sum of Others,1329,4730,330.87,Tons,1565000
2014,171019,WHEAT SEED,999,State Total,3275,10801,287.38,,3104000
2014,472999,WOOL,19,Fresno,,376000,1.76,Lbs,662000
2014,472999,WOOL,21,Glenn,,38000,1.34,Lbs,51000
2014,472999,WOOL,25,Imperial,,271000,1.03,Lbs,279000
2014,472999,WOOL,27,Inyo,,21600,1.35,Lbs,29200
2014,472999,WOOL,29,Kern,,675000,1.5,Lbs,1013000
2014,472999,WOOL,31,Kings,,66500,1.46,Lbs,97000
2014,472999,WOOL,41,Marin,,44500,0.71,Lbs,31600
2014,472999,WOOL,43,Mariposa,,15000,1.33,Lbs,20000
2014,472999,WOOL,45,Mendocino,,33700,2.01,Lbs,67700
2014,472999,WOOL,47,Merced,,94400,1.95,Lbs,184000
2014,472999,WOOL,51,Mono,,91400,1.35,Lbs,123000
2014,472999,WOOL,63,Plumas,,,,Lbs,1560
2014,472999,WOOL,77,San Joaquin,,60200,1.84,Lbs,111000
2014,472999,WOOL,93,Siskiyou,,14000,1.65,Lbs,23100
2014,472999,WOOL,95,Solano,,213000,0.55,Lbs,117000
2014,472999,WOOL,97,Sonoma,,90900,1.3,Lbs,118000
2014,472999,WOOL,99,Stanislaus,,36300,5.15,Lbs,187000
2014,472999,WOOL,103,Tehama,,,,Lbs,68500
2014,472999,WOOL,115,Yuba,,13000,0.77,Lbs,10000
2014,472999,WOOL,991,Sum of Others,,75600,3.54,Lbs,268000
2014,472999,WOOL,999,State Total,,2230100,1.52,,3461660
